id,stockcardid,reasonid,occurreddate,processeddate,quantity,userid,origineventid
7302771c-1049-4bf4-bcdf-821662003606,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-02,2017-10-11T08:44:00Z,1,c557857d-4183-4ff6-9671-99911978c2c5,5eda2982-678a-4b7b-b5d2-cd58d8b18075
cac8b2e4-cb45-4e50-802e-1de0ae0f6c4c,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-03,2017-09-25T00:39:00Z,8,97847dfb-6432-4687-a454-4d6baa19b4ee,ad837d5d-e703-41ab-9a37-dbffc9209f0d
417e36df-1c48-4925-9d11-9e1d4fead3e3,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-03,2017-11-29T03:11:00Z,8,65fcf62a-50e2-4739-bf25-0df53fad6951,ad837d5d-e703-41ab-9a37-dbffc9209f0d
d4843e70-71a0-4858-aec8-d7563e0259f8,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-04,2017-11-24T16:34:00Z,7,7e2bf1f4-c8ed-47fe-8927-6667dbcca2c1,5eda2982-678a-4b7b-b5d2-cd58d8b18075
aeab0b4d-0d0e-4ade-9873-9339fc04d258,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,09e1d05d-f736-4834-9346-c27196a99eae,2017-10-06,2017-10-23T04:55:00Z,1,36ea0cbf-7f16-4a32-8e0a-b53717a9154c,ad837d5d-e703-41ab-9a37-dbffc9209f0d
625f0cad-882c-42cb-97ad-2fe92ab996ee,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-07,2017-10-18T21:58:00Z,4,67965b74-f123-470d-bf15-285ed14cd148,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3738ae53-b1b2-47ed-be90-38c1222c488c,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-08,2017-09-13T22:48:00Z,8,f94ebcac-7d4e-445d-90a2-b1a46a3c1e65,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f31a4b96-8a1c-4525-bd12-85b78abc34b2,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-09,2017-09-17T06:43:00Z,7,57589c6d-d4b3-429e-931c-921a043f929d,5eda2982-678a-4b7b-b5d2-cd58d8b18075
7d7f3836-e684-4f57-8758-7e7c7ceb2d2a,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-10,2017-09-16T00:27:00Z,4,353d8ed8-c06b-4664-8e1e-815c1a587370,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f4ef1b8d-0629-4d64-8423-fd1052847a74,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-10,2017-09-20T06:15:00Z,5,61a30ee4-35b0-401e-9658-dc6867931532,ad837d5d-e703-41ab-9a37-dbffc9209f0d
25b94bfd-4a07-4cf0-bb1c-34fdc52d1ae6,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-11,2017-10-09T16:36:00Z,7,af83c5ba-efe2-4521-8515-b42dce6d45b5,5eda2982-678a-4b7b-b5d2-cd58d8b18075
39e57818-6014-4525-90c2-c99d88743f0e,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,09e1d05d-f736-4834-9346-c27196a99eae,2017-10-13,2017-10-11T00:34:00Z,7,0603c949-edc0-43ec-bf5d-7ccfb87f27f1,ad837d5d-e703-41ab-9a37-dbffc9209f0d
c87d7b98-de97-4dae-aa68-8d72963b661a,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-14,2017-11-19T06:32:00Z,2,b3f492a0-060e-4881-8532-99d0c7e2029b,5eda2982-678a-4b7b-b5d2-cd58d8b18075
8261e1f4-58b9-4803-87c2-1bb7b9a177a2,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-11-16T07:47:00Z,8,7b68f276-eda8-40c9-90f4-a79925d4589d,5eda2982-678a-4b7b-b5d2-cd58d8b18075
6923ce4a-0bb0-49e5-b1c7-975c2ca332b5,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-17,2017-10-22T09:27:00Z,6,adca7c83-c860-4c01-9e2d-6c078e9e43d8,5eda2982-678a-4b7b-b5d2-cd58d8b18075
fddbd21e-46cd-4545-b67e-61e04601ba18,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-17,2017-11-13T12:52:00Z,5,67f82f6e-cfbf-4fdb-adbf-a0f9a4b12c99,ad837d5d-e703-41ab-9a37-dbffc9209f0d
d35da8b3-c67b-4ab4-8731-b1f817c5225a,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-18,2017-09-11T01:57:00Z,2,3dd54926-d98c-4da7-b409-454a8c28bc63,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8ee0308d-b62b-4c8b-8106-00696ac09acd,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-21,2017-10-22T05:28:00Z,2,402e14be-abc1-4f26-8d6f-f55b09285a39,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8c325e4a-aa9f-4a54-a088-406acea314b5,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-24,2017-09-14T21:50:00Z,3,6f47122e-374c-487e-b02b-5e680e4ba301,5eda2982-678a-4b7b-b5d2-cd58d8b18075
ad83770b-821a-41c9-b747-c2cac1203aa8,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-24,2017-10-30T17:38:00Z,7,051db349-1cae-4f2e-a4c8-9fcabf0d2956,5eda2982-678a-4b7b-b5d2-cd58d8b18075
0401c319-7959-42c4-af24-d7222682b6c9,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-10-25,2017-11-23T10:39:00Z,4,f7293027-faa7-44e7-a1f5-1dc9d363eaba,5eda2982-678a-4b7b-b5d2-cd58d8b18075
977765bd-61be-4aca-ac60-ba6b689ff5fb,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,6f8d0431-6ec5-4280-9019-c6024b168b23,2017-10-26,2017-11-13T00:34:00Z,3,253adf60-06c6-4f51-a800-08898e087e9b,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e9ad912d-16cd-476d-8b59-a2e2c5a11bae,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,6f8d0431-6ec5-4280-9019-c6024b168b23,2017-10-28,2017-10-02T05:39:00Z,7,1fb1ca5f-5013-4b9b-86a3-92636a0b74ba,5eda2982-678a-4b7b-b5d2-cd58d8b18075
98dace89-7313-4100-af31-b5d8f034445d,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-30,2017-09-22T21:36:00Z,5,895e4205-73ec-42a3-806e-baf8acba8b26,ad837d5d-e703-41ab-9a37-dbffc9209f0d
75242f84-5b23-4401-955f-15478b41d3aa,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-30,2017-11-27T11:48:00Z,5,a0471c67-c087-42ed-805e-a24b588e996c,5eda2982-678a-4b7b-b5d2-cd58d8b18075
585413f7-368d-4f1f-8f55-c4da6bf706a8,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-31,2017-10-13T06:14:00Z,3,d74428ec-326e-4ab0-8e5b-5cccae68b9eb,ad837d5d-e703-41ab-9a37-dbffc9209f0d
a96679fb-aac1-4c46-ab43-125625579e9a,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-31,2017-10-14T08:44:00Z,9,565f1d12-3feb-4620-9f54-5fec64fe8ddf,5eda2982-678a-4b7b-b5d2-cd58d8b18075
969e1dad-9871-4858-a348-cbd3da984431,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2017-11-05,2017-09-07T16:56:00Z,4,50f0f4d7-508e-4df9-9a95-83f066df7bbd,ad837d5d-e703-41ab-9a37-dbffc9209f0d
577d0b53-6794-4110-8b7d-04c7dbb64a98,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-05,2017-10-16T05:20:00Z,8,dc90b4e5-b13e-4429-9c81-1bf4718a71d3,ad837d5d-e703-41ab-9a37-dbffc9209f0d
9487acfd-c4d4-430a-9ca6-f10db90643b5,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-06,2017-10-06T12:09:00Z,4,5f8df664-8ea1-4be2-92fc-0815fbb7a74c,ad837d5d-e703-41ab-9a37-dbffc9209f0d
b0ba3b8f-4b14-4dd6-a58b-7aca74802d89,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-08,2017-10-21T20:01:00Z,2,02f0ea80-20fa-40ca-8c3f-fcd8934e27b5,5eda2982-678a-4b7b-b5d2-cd58d8b18075
6a871d00-1a68-4bfa-b280-cf0a7737b200,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2017-11-09,2017-09-22T07:55:00Z,9,a416fb63-d049-45fe-b369-dd737f7eff3a,5eda2982-678a-4b7b-b5d2-cd58d8b18075
d3b9edb8-802a-4b33-b57a-f5e15b7efd48,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-09,2017-10-22T18:08:00Z,10,32f85b0a-f337-4170-b899-5de9c24d2bea,ad837d5d-e703-41ab-9a37-dbffc9209f0d
bcb923d6-5ec0-4132-bf0a-037362eafbd4,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-09,2017-11-08T11:33:00Z,5,632dd47b-a5a9-44f1-9b2a-881ab8b0544d,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3179905b-2725-4075-aee8-98f6c01f5775,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-10,2017-11-12T07:49:00Z,10,f3ad400f-4a6f-4506-a1f1-5882a1fd6e38,5eda2982-678a-4b7b-b5d2-cd58d8b18075
c53c051c-6926-42ce-9e5f-3f5fa7873b14,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-10,2017-11-12T15:42:00Z,2,3c07312c-0b6b-4a3a-b99e-34bc9a22f5e9,ad837d5d-e703-41ab-9a37-dbffc9209f0d
acc845c3-ae5c-4d63-8cae-d14b809f6728,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-14,2017-10-24T03:51:00Z,2,3c94de0f-c87a-4846-9292-6a077b642705,ad837d5d-e703-41ab-9a37-dbffc9209f0d
ff34a024-13cf-42e6-a9e0-f3e89d767bbc,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-14,2017-11-16T18:19:00Z,6,1562407f-edef-4013-8444-fe30a4af71be,5eda2982-678a-4b7b-b5d2-cd58d8b18075
6922aafe-15bf-4a85-9e64-ba2d4ed49025,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,279d55bd-42e3-438c-a63d-9c021b185dae,2017-11-15,2017-09-13T00:15:00Z,6,16896cdc-6ef5-42d6-8765-dfeeb469fa54,ad837d5d-e703-41ab-9a37-dbffc9209f0d
82478d19-e916-4ff7-b19f-f8a376eeb935,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-16,2017-09-18T07:38:00Z,10,6d27007f-fc19-408d-aa09-e1e8cac547ea,ad837d5d-e703-41ab-9a37-dbffc9209f0d
4795ddbf-36e2-4602-80ab-9af0b5a78ab0,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-16,2017-10-06T03:44:00Z,9,32e469ed-17d5-404c-9219-48a6d906e077,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8a2d5cd5-6583-4200-a2d7-6695d9fba58a,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-16,2017-10-19T23:14:00Z,6,cb2444f9-d9c1-4c48-92ab-7277589912d3,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3f0f0b4a-7407-4482-87b6-4e9ef69c4f7b,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-16,2017-11-17T01:36:00Z,3,d3ad79c7-f03a-417a-8941-bfbedd2325bf,5eda2982-678a-4b7b-b5d2-cd58d8b18075
b3baab99-72ad-4e50-bb69-7112a82b785b,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,09e1d05d-f736-4834-9346-c27196a99eae,2017-11-17,2017-09-02T23:35:00Z,8,31d17a0f-a84c-456f-97d8-4326860315b3,5eda2982-678a-4b7b-b5d2-cd58d8b18075
ce31ef2d-e87a-4541-8ded-ae91912668e6,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-17,2017-09-19T09:50:00Z,2,43a1271f-ed3f-49f9-abfb-bcb929161e07,ad837d5d-e703-41ab-9a37-dbffc9209f0d
90f5a724-00a1-4cd8-b163-2621bd3435d7,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-17,2017-10-19T19:19:00Z,6,05125a3a-c8fe-4943-aef3-c33c770c8248,5eda2982-678a-4b7b-b5d2-cd58d8b18075
3d2b1cf5-058b-4a3f-8d3b-8af55216d8a5,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-18,2017-10-10T17:37:00Z,5,e52bff99-777c-40f1-9eab-9fb9b7288e4e,ad837d5d-e703-41ab-9a37-dbffc9209f0d
9934b812-5020-4f4e-bb56-100bcb81b0e3,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,09e1d05d-f736-4834-9346-c27196a99eae,2017-11-20,2017-10-06T23:35:00Z,4,b6cda247-d4bf-4fb1-8f20-b56f5731c2b3,ad837d5d-e703-41ab-9a37-dbffc9209f0d
22726b80-6c2d-42e6-9a24-dd0046d16abf,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-11-20,2017-10-18T00:34:00Z,1,592c1c8f-42aa-4cda-af18-699fa3f469b3,5eda2982-678a-4b7b-b5d2-cd58d8b18075
f2ba0e96-2d35-47e3-874a-986ce0ef752c,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-11-21,2017-10-02T12:06:00Z,5,6d27007f-fc19-408d-aa09-e1e8cac547ea,5eda2982-678a-4b7b-b5d2-cd58d8b18075
d2328792-97b1-41ed-ab14-dc7ed737bca4,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-22,2017-10-26T20:26:00Z,8,e5ec2d77-f3c8-42c1-99cc-d75eed75014b,5eda2982-678a-4b7b-b5d2-cd58d8b18075
1eccd7dd-e459-48a2-b761-d4edb56efa57,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-23,2017-11-15T08:09:00Z,10,faf782cc-6afd-4c36-a9ae-aaee3c6c316d,ad837d5d-e703-41ab-9a37-dbffc9209f0d
61a83035-0d9d-493b-81b9-cd9979425576,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-27,2017-09-23T12:17:00Z,7,9f020744-165b-42f8-9469-78a8a66eb9d1,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e2455178-4ea5-4663-ae42-5dcf2ffa0b87,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-27,2017-11-09T07:01:00Z,10,0e60ef91-3bf0-4b15-83b4-9d2e1fe72ba7,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e5eeb6e0-679c-4d4d-8168-165e2ef3fda1,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-11-28,2017-11-08T12:58:00Z,3,c99b6bb3-dc24-4efa-abd3-c64a9101dfb2,ad837d5d-e703-41ab-9a37-dbffc9209f0d
14485ae9-eddf-4f58-a3f9-be19676ab4a4,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-28,2017-11-27T07:36:00Z,10,d2a2952d-f4a9-41c0-8adc-0c2d0814d260,5eda2982-678a-4b7b-b5d2-cd58d8b18075
032b61a8-0e93-4d19-84c8-64afcbd34a3b,39a3e7d9-47c7-4f1b-80b4-c8a11072ad1a,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-29,2017-11-18T04:39:00Z,5,4cfb1e83-0e59-4895-b94b-7b3d11dd595a,ad837d5d-e703-41ab-9a37-dbffc9209f0d
afdfa864-4f1c-4d7a-8e20-73435d520f15,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-01,2017-10-11T22:11:00Z,6,42e1bbfe-3b03-4e10-b949-5479f0efecab,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e60c7a3c-5824-4ca6-90de-0fb511cb1609,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-02,2017-10-19T13:56:00Z,2,79c99dca-c4e4-4fb2-8388-7a40aedf70a6,5eda2982-678a-4b7b-b5d2-cd58d8b18075
38709ecb-4626-4e8d-8bc4-52638bd78c79,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-02,2017-11-07T01:32:00Z,4,f18a2a98-feae-4799-b9a3-bc0ba83ea473,5eda2982-678a-4b7b-b5d2-cd58d8b18075
5fcf9ffa-6415-47ac-840f-5fe43cdf17d3,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-02,2017-11-09T05:33:00Z,9,93b3e16b-a127-42d3-a79a-6adebd3e027d,ad837d5d-e703-41ab-9a37-dbffc9209f0d
915d23c1-a0ce-4a77-939a-0cfab7c933a5,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-03,2017-09-04T07:14:00Z,3,402e14be-abc1-4f26-8d6f-f55b09285a39,ad837d5d-e703-41ab-9a37-dbffc9209f0d
5ec4201b-f269-4976-ab2a-0f4e16a91c4d,3af4a8c7-d3c1-4730-867c-67dd5054522b,c1fc3cf3-da18-44b0-a220-77c985202e06,2017-09-03,2017-10-29T14:42:00Z,6,05dd0512-a805-4b36-85ce-3082993e62de,5eda2982-678a-4b7b-b5d2-cd58d8b18075
807bcb45-7510-498d-a733-b0ba062a0ca2,3af4a8c7-d3c1-4730-867c-67dd5054522b,6f8d0431-6ec5-4280-9019-c6024b168b23,2017-09-04,2017-09-16T08:53:00Z,3,162505d4-e164-4f78-a3be-47e336b0115e,5eda2982-678a-4b7b-b5d2-cd58d8b18075
76bc064e-bee8-4685-9262-79398cee2896,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-04,2017-11-25T08:13:00Z,7,06ef2943-eee7-4dbd-befa-4426a4aa9f71,ad837d5d-e703-41ab-9a37-dbffc9209f0d
c1765048-5287-4f42-b3e1-49a91dba5667,3af4a8c7-d3c1-4730-867c-67dd5054522b,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2017-09-06,2017-10-07T01:19:00Z,2,004fccf1-63ea-4cac-8dff-db414d372b12,ad837d5d-e703-41ab-9a37-dbffc9209f0d
5632ab68-1afb-4e6a-820e-415b9bd886ef,3af4a8c7-d3c1-4730-867c-67dd5054522b,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-09-06,2017-10-14T08:24:00Z,2,df019728-6bbe-4418-b018-f93a18ff46ae,ad837d5d-e703-41ab-9a37-dbffc9209f0d
ec48524e-57fe-4951-a56a-c50058cb72ed,3af4a8c7-d3c1-4730-867c-67dd5054522b,30f6002d-a78d-44db-b2b9-46e76795a188,2017-09-07,2017-09-28T11:33:00Z,8,2d9f1913-6308-4894-a9b2-8323cdea7f58,ad837d5d-e703-41ab-9a37-dbffc9209f0d
28f2e34c-2bdb-49ea-a213-6c45111a7aa6,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-08,2017-10-27T01:34:00Z,10,06ef2943-eee7-4dbd-befa-4426a4aa9f71,ad837d5d-e703-41ab-9a37-dbffc9209f0d
9eb1c4a7-5f18-4617-84d1-a8b66c50fde0,3af4a8c7-d3c1-4730-867c-67dd5054522b,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-09-08,2017-11-29T18:35:00Z,6,bc2352a4-b389-475a-9552-0edf0c1adbb0,ad837d5d-e703-41ab-9a37-dbffc9209f0d
6e732a9d-71d3-4ca4-a528-df22e6647bfb,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-10,2017-09-18T21:11:00Z,6,ae7b74e5-e18d-4ba2-9de3-c793a302837a,ad837d5d-e703-41ab-9a37-dbffc9209f0d
61458e3a-953f-4c07-bc1c-ea782f0d96dc,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-12,2017-11-14T22:05:00Z,4,b91b8139-ed25-4629-adb3-d5dce4197aed,ad837d5d-e703-41ab-9a37-dbffc9209f0d
89bc7a3c-789a-4d48-af7e-08ba40062fa5,3af4a8c7-d3c1-4730-867c-67dd5054522b,279d55bd-42e3-438c-a63d-9c021b185dae,2017-09-13,2017-10-03T07:59:00Z,9,976c0d2a-14ed-4bb2-92fe-f8164e5b48c0,ad837d5d-e703-41ab-9a37-dbffc9209f0d
ea6fe25a-98b3-4251-9366-1a2fcaa4d45d,3af4a8c7-d3c1-4730-867c-67dd5054522b,279d55bd-42e3-438c-a63d-9c021b185dae,2017-09-13,2017-10-09T09:10:00Z,4,014104e9-95d1-4d5e-98da-2c2d58b922e1,5eda2982-678a-4b7b-b5d2-cd58d8b18075
10ddd5e6-6de9-47e0-88b9-4d27d49332b5,3af4a8c7-d3c1-4730-867c-67dd5054522b,279d55bd-42e3-438c-a63d-9c021b185dae,2017-09-13,2017-11-18T11:23:00Z,3,4ab5f37e-82d5-4584-8795-de50b62e8cad,5eda2982-678a-4b7b-b5d2-cd58d8b18075
44eaed45-e1ef-4daa-ae75-c0ce4d94fd88,3af4a8c7-d3c1-4730-867c-67dd5054522b,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-09-14,2017-10-28T20:08:00Z,3,e2fa2f73-bf58-4062-a5df-65ec12285330,ad837d5d-e703-41ab-9a37-dbffc9209f0d
cc70b62c-2a5c-44fc-b3ae-f44d07c0d900,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-15,2017-09-12T12:19:00Z,6,6bb3d995-ca8b-4d19-989c-bdbe02b4aac2,5eda2982-678a-4b7b-b5d2-cd58d8b18075
ccdc059c-ece6-4557-a8f7-cb00b7a6f241,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-19,2017-10-03T01:05:00Z,10,8819200f-aae7-499b-bf38-1da877228e05,5eda2982-678a-4b7b-b5d2-cd58d8b18075
9019756b-e15b-489b-90bd-d50b7636dec1,3af4a8c7-d3c1-4730-867c-67dd5054522b,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-09-19,2017-11-02T19:52:00Z,8,8489f054-7907-406f-9ae7-00fbbcec66f7,5eda2982-678a-4b7b-b5d2-cd58d8b18075
d7406e6e-4a4e-4e40-874b-83f9efc561fe,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-22,2017-09-13T10:54:00Z,3,004fccf1-63ea-4cac-8dff-db414d372b12,5eda2982-678a-4b7b-b5d2-cd58d8b18075
99030827-9180-4c99-b042-4d113476679b,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-23,2017-09-01T07:47:00Z,3,aa7107e9-5982-4324-8a99-b7bc0c31032b,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8959d669-f6d6-4167-9543-ede0de53dc66,3af4a8c7-d3c1-4730-867c-67dd5054522b,6f8d0431-6ec5-4280-9019-c6024b168b23,2017-09-23,2017-09-29T14:02:00Z,10,2cbc77a9-a11e-477a-b9a0-728cd1b16450,5eda2982-678a-4b7b-b5d2-cd58d8b18075
31dcd2fc-183d-4034-a8a9-b9860b1eef4f,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-24,2017-09-05T17:27:00Z,5,de22d1fe-ee62-49d9-9117-8428c6c7ebe4,ad837d5d-e703-41ab-9a37-dbffc9209f0d
6f7f309b-83f2-4d7a-8de3-56933c223911,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-24,2017-10-28T19:03:00Z,10,84a539d0-154b-44ab-b725-6677666d7a35,ad837d5d-e703-41ab-9a37-dbffc9209f0d
1f68f1b6-e668-404d-83b0-7bf40abdedd7,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-24,2017-11-20T17:13:00Z,9,8df20f85-99e7-48af-a672-7b951f3a79c9,5eda2982-678a-4b7b-b5d2-cd58d8b18075
8bd3c6eb-ea12-44b9-8f32-518d0737aa77,3af4a8c7-d3c1-4730-867c-67dd5054522b,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-25,2017-09-23T06:32:00Z,9,d74428ec-326e-4ab0-8e5b-5cccae68b9eb,ad837d5d-e703-41ab-9a37-dbffc9209f0d
