id,destinationFreeText,documentNumber,occurredDate,processedDate,reasonFreeText,signature,sourceFreeText,userId,destinationId,originEventId,reasonId,quantity,sourceId,stockCardId
1a0e32c0-7539-4422-bb30-e2c00d5a0aa2,,,2017-09-02,2017-10-15 09:28:04,,,,024b2898-34b4-48f9-aadc-03da03d6b141,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,e3fc3cf3-da18-44b0-a220-77c985202e06,10,,05780441-4528-41e4-96f2-63d73f3665f8
2fa7834c-606d-4bbd-9651-7861e99b2efa,,,2017-09-02,2017-11-25 06:40:42,,,,68ada950-4f0a-4e88-b485-4e7c448c434f,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,1,,05780441-4528-41e4-96f2-63d73f3665f8
4913aac8-5ece-41bb-98dd-31391de099da,,,2017-09-05,2017-09-11 06:15:54,,,,a78b81d8-7126-4d2c-8531-498e2ac07bff,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,8,,05780441-4528-41e4-96f2-63d73f3665f8
1e068d7c-33d0-4816-a06f-c85663f81e1a,,,2017-09-05,2017-09-14 00:28:21,,,,9f020744-165b-42f8-9469-78a8a66eb9d1,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,313f2f5f-0c22-4626-8c49-3554ef763de3,5,,05780441-4528-41e4-96f2-63d73f3665f8
6151aa2f-d7ea-40b4-a32b-b5cffba9590a,,,2017-09-05,2017-09-19 01:33:37,,,,31a1ba8c-21a3-48a1-a13e-4b94593201f8,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b7e99f5b-af04-433d-9c30-d4f90c60c47b,8,,05780441-4528-41e4-96f2-63d73f3665f8
727e32a7-b33d-448f-b015-cfca63c1763c,,,2017-09-05,2017-10-14 02:59:41,,,,25db97ec-55ab-4374-888e-e7342bcfeebc,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,313f2f5f-0c22-4626-8c49-3554ef763de3,9,,05780441-4528-41e4-96f2-63d73f3665f8
928daf2c-e907-4032-ae12-ef6ba6f1ce7d,,,2017-09-06,2017-09-04 04:52:50,,,,ad9e78bb-9fc8-4ce4-a18d-52c996840e43,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,279d55bd-42e3-438c-a63d-9c021b185dae,40,,05780441-4528-41e4-96f2-63d73f3665f8
bba950c1-ed28-4efe-b4db-1a8796344540,,,2017-09-06,2017-11-04 00:22:19,,,,267256cf-8f5f-4df7-b7c9-8f7b6f1931b3,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b5c27da7-bdda-4790-925a-9484c5dfb594,3,,05780441-4528-41e4-96f2-63d73f3665f8
9996adc4-2b9f-4b58-b88e-c7aa9a9e1ad3,,,2017-09-07,2017-10-23 10:45:15,,,,0e60ef91-3bf0-4b15-83b4-9d2e1fe72ba7,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b7e99f5b-af04-433d-9c30-d4f90c60c47b,7,,05780441-4528-41e4-96f2-63d73f3665f8
7d0c4334-8584-4f99-8d27-3f39b7aa03f1,,,2017-09-08,2017-11-15 06:24:41,,,,bacdf70d-b0cc-42c1-8b1f-322dc7991d9c,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,313f2f5f-0c22-4626-8c49-3554ef763de3,2,,05780441-4528-41e4-96f2-63d73f3665f8
99d844ab-5ce2-454f-9c4e-fbe83436e5db,,,2017-09-08,2017-11-25 15:58:09,,,,3dfb8e97-2879-4054-a358-bad6c00faf26,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,1,,05780441-4528-41e4-96f2-63d73f3665f8
9667f4fa-a13f-4de1-a7a9-0e5d9bb7444d,,,2017-09-09,2017-09-04 23:21:48,,,,a77699dd-12ee-4a7d-be33-c57b83b75448,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,279d55bd-42e3-438c-a63d-9c021b185dae,40,,05780441-4528-41e4-96f2-63d73f3665f8
d0360e92-20b2-420d-bb07-798c2b4f1632,,,2017-09-09,2017-10-09 01:00:59,,,,706c13b7-1dd9-46c3-b896-a0228b4a3e8f,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,6,,05780441-4528-41e4-96f2-63d73f3665f8
798696cd-f1c5-4d04-ad5b-f50c4315f591,,,2017-09-09,2017-11-14 15:43:16,,,,f74051e3-521c-4fb2-bdc0-907bf9f22694,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,1,,05780441-4528-41e4-96f2-63d73f3665f8
4fd920a0-1388-4511-9c1d-52f20db825af,,,2017-09-12,2017-09-28 21:57:19,,,,91169f3d-7e57-4e61-a12d-6a3c57c68d87,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,09e1d05d-f736-4834-9346-c27196a99eae,3,,05780441-4528-41e4-96f2-63d73f3665f8
568e0ea5-d8b7-4841-9988-edc972c04806,,,2017-09-13,2017-09-03 13:17:19,,,,1de1df59-1ec8-478d-bd79-0ab0dfde3187,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,279d55bd-42e3-438c-a63d-9c021b185dae,80,,05780441-4528-41e4-96f2-63d73f3665f8
95ce897c-9167-4363-a6ef-2dba1fbb005c,,,2017-09-13,2017-09-15 19:42:00,,,,c99b6bb3-dc24-4efa-abd3-c64a9101dfb2,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,2,,05780441-4528-41e4-96f2-63d73f3665f8
7d241db4-5e49-40e3-b492-38acf563473e,,,2017-09-13,2017-11-17 09:07:07,,,,9fb1dbb9-cf92-453b-b412-cf6604bd2b2f,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,6f8d0431-6ec5-4280-9019-c6024b168b23,3,,05780441-4528-41e4-96f2-63d73f3665f8
0642fd6d-2bb2-460c-95ff-f7df63bac0ac,,,2017-09-18,2017-10-21 03:24:50,,,,2d0f742c-a887-44aa-8e70-aa0247444747,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,1,,05780441-4528-41e4-96f2-63d73f3665f8
768215e9-1c6e-47dd-9a57-30b9107ac7e0,,,2017-09-19,2017-11-26 19:17:13,,,,65fcf62a-50e2-4739-bf25-0df53fad6951,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,e3fc3cf3-da18-44b0-a220-77c985202e06,70,,05780441-4528-41e4-96f2-63d73f3665f8
4eceb895-db0b-4b79-a80f-cb8d330eb67b,,,2017-09-20,2017-10-09 00:09:15,,,,d2a2952d-f4a9-41c0-8adc-0c2d0814d260,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,7,,05780441-4528-41e4-96f2-63d73f3665f8
d3ace6eb-d531-4caa-8ac4-3c7022fbda2b,,,2017-09-22,2017-10-12 06:19:14,,,,2d0f742c-a887-44aa-8e70-aa0247444747,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b5c27da7-bdda-4790-925a-9484c5dfb594,1,,05780441-4528-41e4-96f2-63d73f3665f8
a2ae6d15-a451-4e0c-a382-0130e6340b77,,,2017-09-24,2017-10-30 14:50:59,,,,222bdcab-52e9-4ea7-8915-ca5ccc416e66,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,1,,05780441-4528-41e4-96f2-63d73f3665f8
cbee4474-3c2c-490a-9783-dd922bf806d5,,,2017-09-24,2017-11-22 08:12:21,,,,50c22635-6956-4252-86fa-33e438b3e56b,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,c1fc3cf3-da18-44b0-a220-77c985202e06,7,,05780441-4528-41e4-96f2-63d73f3665f8
d79092b3-6496-4da1-9b61-44b0dd7ade46,,,2017-09-25,2017-10-24 11:03:04,,,,1562407f-edef-4013-8444-fe30a4af71be,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,6f8d0431-6ec5-4280-9019-c6024b168b23,5,,05780441-4528-41e4-96f2-63d73f3665f8
8c71f62a-9bd3-4894-84cf-88b229dcd329,,,2017-09-26,2017-11-03 02:31:29,,,,ecd73a1b-d1e9-4147-9159-6ee6498431ce,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,e3fc3cf3-da18-44b0-a220-77c985202e06,90,,05780441-4528-41e4-96f2-63d73f3665f8
c7379eb8-7b8b-4d5f-9856-1e500c16d312,,,2017-09-27,2017-09-12 11:29:09,,,,b5ba2678-b7f9-4a16-8af7-52050e0e8031,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,6,,05780441-4528-41e4-96f2-63d73f3665f8
b46a4b12-dfaa-40ef-8555-6b72af634796,,,2017-09-28,2017-09-19 10:45:44,,,,38dea073-c581-4039-83f6-f51632b702d1,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,9,,05780441-4528-41e4-96f2-63d73f3665f8
7a374b5d-cad9-4025-9661-a2afa1c6acb6,,,2017-09-29,2017-11-19 00:54:25,,,,9b1bdac3-7d81-4f42-9e69-004d474235f1,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b5c27da7-bdda-4790-925a-9484c5dfb594,8,,05780441-4528-41e4-96f2-63d73f3665f8
e28e47e7-968b-4305-b6ad-f771a54253a4,,,2017-10-01,2017-10-30 09:19:56,,,,2170350f-0dd9-4417-bea7-019e93c0f00a,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b5c27da7-bdda-4790-925a-9484c5dfb594,1,,05780441-4528-41e4-96f2-63d73f3665f8
a87a99a2-125a-4b78-bcc4-6b649d3bd98a,,,2017-10-01,2017-11-15 17:36:18,,,,b5ba2678-b7f9-4a16-8af7-52050e0e8031,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,279d55bd-42e3-438c-a63d-9c021b185dae,80,,05780441-4528-41e4-96f2-63d73f3665f8
145ba137-284e-440d-989a-5a68b02e0022,,,2017-10-03,2017-09-21 15:10:44,,,,a20b61be-5b29-4fa6-b110-08c59be61dc1,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,5,,05780441-4528-41e4-96f2-63d73f3665f8
79c01fec-d28e-4fcb-9d72-9693600d472d,,,2017-10-03,2017-10-18 02:18:49,,,,c57695d2-3182-4cd9-b86e-3f6399226ec6,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,8,,05780441-4528-41e4-96f2-63d73f3665f8
763820e7-9eb7-4b7b-b9f6-cb7adbf3dbd6,,,2017-10-03,2017-10-18 04:25:21,,,,f3d901db-28fc-411d-b6fa-b02d510bccbd,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b7e99f5b-af04-433d-9c30-d4f90c60c47b,10,,05780441-4528-41e4-96f2-63d73f3665f8
a0f881d5-3486-4218-ae84-63b16d2ef7fa,,,2017-10-03,2017-11-06 21:39:20,,,,dfe7752a-6eb3-4ec4-88b5-487ea09d96d2,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,3e7940db-49a5-492f-a4eb-75acb981dd2b,6,,05780441-4528-41e4-96f2-63d73f3665f8
3780d89b-62ea-4beb-9e0e-7e2629b75205,,,2017-10-04,2017-11-01 12:33:15,,,,9b470b37-9de2-4d42-9b18-3cb6c4c6adc5,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,30f6002d-a78d-44db-b2b9-46e76795a188,9,,05780441-4528-41e4-96f2-63d73f3665f8
d3d82c3f-21f5-4fa1-8ca1-d390bd497e93,,,2017-10-04,2017-11-02 23:59:28,,,,8df20f85-99e7-48af-a672-7b951f3a79c9,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,09e1d05d-f736-4834-9346-c27196a99eae,3,,05780441-4528-41e4-96f2-63d73f3665f8
db407b56-2ac2-4e59-801f-837fb2cccc2e,,,2017-10-04,2017-11-23 23:23:57,,,,0e60ef91-3bf0-4b15-83b4-9d2e1fe72ba7,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b7e99f5b-af04-433d-9c30-d4f90c60c47b,9,,05780441-4528-41e4-96f2-63d73f3665f8
97c4fe9c-3921-4a80-a61a-38a7406cf9d3,,,2017-10-04,2017-11-26 09:24:16,,,,092bb8fa-8b07-4388-8e9f-fc361cf7a805,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,3e7940db-49a5-492f-a4eb-75acb981dd2b,3,,05780441-4528-41e4-96f2-63d73f3665f8
336b0136-0935-4d95-a1a5-43401c3309f2,,,2017-10-05,2017-09-01 02:00:12,,,,9e1a6e07-4c7d-4eb4-a6cd-3a8c3c1ec3d0,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b5c27da7-bdda-4790-925a-9484c5dfb594,8,,05780441-4528-41e4-96f2-63d73f3665f8
5a3bddee-7e81-4c41-a5f3-816c2972b516,,,2017-10-05,2017-09-02 18:09:29,,,,bc8ae4c4-6fed-4b99-9855-352d137dc93e,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,30f6002d-a78d-44db-b2b9-46e76795a188,9,,05780441-4528-41e4-96f2-63d73f3665f8
35649e70-5316-476b-9e64-191a4b1abf60,,,2017-10-05,2017-09-27 12:25:37,,,,d44627b2-5e91-4ed1-b0e9-22533d61076c,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,e3fc3cf3-da18-44b0-a220-77c985202e06,30,,05780441-4528-41e4-96f2-63d73f3665f8
c4706b6a-1d2b-4b1e-ac0c-9894f3f03658,,,2017-10-05,2017-10-18 21:27:23,,,,ca079bf9-7a27-44c8-91b3-2a55bfd43f8a,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,6f8d0431-6ec5-4280-9019-c6024b168b23,1,,05780441-4528-41e4-96f2-63d73f3665f8
c6ecffb4-fe27-405c-a71c-dc22665841f3,,,2017-10-06,2017-11-17 04:25:09,,,,70e98f6c-174f-426c-9455-d08f5eea9448,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,30f6002d-a78d-44db-b2b9-46e76795a188,5,,05780441-4528-41e4-96f2-63d73f3665f8
35c95fea-c04d-4896-a2fc-7097807804f0,,,2017-10-07,2017-11-02 08:29:16,,,,e1139ba6-e0cf-4161-94d1-edcaae564bf0,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,c1fc3cf3-da18-44b0-a220-77c985202e06,8,,05780441-4528-41e4-96f2-63d73f3665f8
0a61805c-2210-4c71-8127-7c65087b318b,,,2017-10-10,2017-09-26 01:36:04,,,,b8501000-4986-4d9b-a356-d1d7699a314c,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2,,05780441-4528-41e4-96f2-63d73f3665f8
fb177c85-d8b8-4295-afba-b5d5021b9d0d,,,2017-10-12,2017-09-05 08:16:02,,,,3e855118-35d5-448b-97b8-db44cc03d3ed,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,e3fc3cf3-da18-44b0-a220-77c985202e06,30,,05780441-4528-41e4-96f2-63d73f3665f8
d798ac06-58cd-432c-a325-b950b5f6a8ee,,,2017-10-12,2017-11-15 01:16:17,,,,8630588f-45f9-4e53-ba1c-0a60579ffb7c,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,10,,05780441-4528-41e4-96f2-63d73f3665f8
18f044b0-ee89-42ae-9e8c-afac773cecbc,,,2017-10-12,2017-11-20 03:53:26,,,,3ca9f431-b1c3-41e8-aef8-757c93f69236,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,09e1d05d-f736-4834-9346-c27196a99eae,5,,05780441-4528-41e4-96f2-63d73f3665f8
f0b56cb4-4edf-4f13-a30e-221b720dd9fd,,,2017-10-13,2017-10-13 00:31:49.816,,,,560be32a-ea2e-4d12-ae00-1f69376ad535,,cd4ad6ef-fb15-443d-8241-f81b7ed2f7cb,,10,e94d5aad-1c40-4370-bac2-d326d65d277c,05780441-4528-41e4-96f2-63d73f3665f8
220ecf37-4d6c-4391-ad7b-8288df327e6b,,,2017-10-13,2017-11-06 15:08:05,,,,f66f807e-384d-4d22-93da-066246ff65ea,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,10,,05780441-4528-41e4-96f2-63d73f3665f8
15dc2b19-fa33-4194-9b2d-fd90f8b926ac,,,2017-10-14,2017-11-23 04:55:14,,,,3fc42416-12e5-4bef-9ded-90fe5df1f2f2,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,313f2f5f-0c22-4626-8c49-3554ef763de3,7,,05780441-4528-41e4-96f2-63d73f3665f8
6295812d-3a44-4679-b5dc-e417cea30ba0,,,2017-10-15,2017-11-03 10:07:36,,,,7b68f276-eda8-40c9-90f4-a79925d4589d,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,30f6002d-a78d-44db-b2b9-46e76795a188,8,,05780441-4528-41e4-96f2-63d73f3665f8
83c971c7-4421-43f1-b98e-773c77bd6553,,,2017-10-15,2017-11-10 13:53:21,,,,c7778248-cd39-4659-a0f6-823c795e9140,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,4,,05780441-4528-41e4-96f2-63d73f3665f8
1f93c774-dc35-4b14-a417-b0ad3b9a251f,,,2017-10-16,2017-10-23 23:15:55,,,,a9ad6609-7a12-49d8-9ce7-1e535efe2594,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,6,,05780441-4528-41e4-96f2-63d73f3665f8
384c9aef-243c-49c3-9859-ae6889941450,,,2017-10-16,2017-11-11 22:00:01,,,,19ee2f82-4789-4f3c-960b-c1cc5a38ba3d,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,c1fc3cf3-da18-44b0-a220-77c985202e06,7,,05780441-4528-41e4-96f2-63d73f3665f8
85bf7d72-e01a-4763-8888-946faf0cbe0c,,,2017-10-17,2017-10-22 05:16:01,,,,7d8afb34-4a68-444f-93bd-d062861f0a1c,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,09e1d05d-f736-4834-9346-c27196a99eae,6,,05780441-4528-41e4-96f2-63d73f3665f8
ef136126-af5c-4d1c-b874-d00d2e6b2654,,,2017-10-18,2017-09-06 12:43:16,,,,aafefa23-0124-4257-ad58-2a4ef3b84c89,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,3,,05780441-4528-41e4-96f2-63d73f3665f8
cf94e410-e238-4541-84bc-24b914189e59,,,2017-10-20,2017-10-12 12:44:17,,,,abb7ece2-2a44-4878-bba6-753520f6cf37,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,5,,05780441-4528-41e4-96f2-63d73f3665f8
1b95f518-e858-4a8c-87ae-fd3c4f5df5d6,,,2017-10-24,2017-10-23 08:58:51,,,,31e08246-8812-4745-bda8-e4bf3424abd2,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,09e1d05d-f736-4834-9346-c27196a99eae,10,,05780441-4528-41e4-96f2-63d73f3665f8
3f0e8f72-6bfe-4086-a7c6-9a3ee255801a,,,2017-10-24,2017-10-29 07:41:37,,,,300e8b2e-7aef-47a3-a49d-eea3be516e1f,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,313f2f5f-0c22-4626-8c49-3554ef763de3,1,,05780441-4528-41e4-96f2-63d73f3665f8
e08021ff-b2d9-4066-be39-03d05920b9df,,,2017-10-25,2017-09-04 18:29:02,,,,4f54652b-6df1-45e2-8113-2c58de096614,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,e3fc3cf3-da18-44b0-a220-77c985202e06,80,,05780441-4528-41e4-96f2-63d73f3665f8
0e319a3c-3740-4854-8ada-87cff761fa7a,,,2017-10-27,2017-10-19 09:30:09,,,,3dfb8e97-2879-4054-a358-bad6c00faf26,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,9,,05780441-4528-41e4-96f2-63d73f3665f8
1bd5ae75-6e38-43a6-8bcd-cae59b20af66,,,2017-10-28,2017-09-14 22:16:12,,,,e2fa2f73-bf58-4062-a5df-65ec12285330,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,30f6002d-a78d-44db-b2b9-46e76795a188,6,,05780441-4528-41e4-96f2-63d73f3665f8
d9907e13-2de5-4874-9ca8-656ed7e8defb,,,2017-10-28,2017-10-13 20:02:37,,,,b2a7f221-2a29-4488-9723-1ba7aa3f0f61,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2,,05780441-4528-41e4-96f2-63d73f3665f8
8cbb00e1-a487-4c32-b8f5-4d9e5c93575f,,,2017-10-30,2017-09-19 12:06:07,,,,4a59c37c-1f20-41f3-8778-5cfd0de247cc,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,10,,05780441-4528-41e4-96f2-63d73f3665f8
bdf7ae91-c831-492a-8abc-98cf4bebac46,,,2017-10-30,2017-11-02 08:22:46,,,,674b5966-3cd5-4e9a-a25d-5802339a19ea,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,6f8d0431-6ec5-4280-9019-c6024b168b23,7,,05780441-4528-41e4-96f2-63d73f3665f8
36e08f01-4110-4359-b576-84bd92a6a861,,,2017-10-31,2017-09-18 01:29:04,,,,cf2013cb-7f5d-4c0e-9c68-504c78c804d3,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2,,05780441-4528-41e4-96f2-63d73f3665f8
69aefbe4-fdc1-4940-bc20-e8c34269d20b,,,2017-11-01,2017-09-25 13:47:36,,,,2c7beac4-4727-490c-8e0e-94869b79cc0a,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b7e99f5b-af04-433d-9c30-d4f90c60c47b,7,,05780441-4528-41e4-96f2-63d73f3665f8
3af6255a-15f1-45e6-bfed-b318ff37bff4,,,2017-11-01,2017-10-29 13:02:35,,,,b049fdbf-0839-4354-9a4b-af2026da1277,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,3e7940db-49a5-492f-a4eb-75acb981dd2b,9,,05780441-4528-41e4-96f2-63d73f3665f8
a6046f50-7db0-463a-9b95-954c8164e114,,,2017-11-03,2017-10-21 02:03:11,,,,bacdf70d-b0cc-42c1-8b1f-322dc7991d9c,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b7e99f5b-af04-433d-9c30-d4f90c60c47b,8,,05780441-4528-41e4-96f2-63d73f3665f8
1e013df4-4da3-4717-9e53-62c027ae3791,,,2017-11-04,2017-10-05 23:24:54,,,,a9a2a976-60ec-49a4-8a34-e37b3fba4f96,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,e3fc3cf3-da18-44b0-a220-77c985202e06,20,,05780441-4528-41e4-96f2-63d73f3665f8
02de1fac-d6dc-4557-928f-9c4aecab0ccd,,,2017-11-05,2017-09-04 06:57:00,,,,bd6df702-fac2-48b2-b615-683f7204793a,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,3e7940db-49a5-492f-a4eb-75acb981dd2b,8,,05780441-4528-41e4-96f2-63d73f3665f8
72b0528c-341c-4bf2-80ef-566dd850f9b3,,,2017-11-06,2017-09-10 20:18:13,,,,44fb499a-2f90-4b12-8003-726100c88ee8,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,3e7940db-49a5-492f-a4eb-75acb981dd2b,5,,05780441-4528-41e4-96f2-63d73f3665f8
fd4b4d83-24c3-4744-a255-ca0039e8086c,,,2017-11-07,2017-11-29 23:52:09,,,,c99b6bb3-dc24-4efa-abd3-c64a9101dfb2,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,c1fc3cf3-da18-44b0-a220-77c985202e06,7,,05780441-4528-41e4-96f2-63d73f3665f8
b1d0835d-1c4d-4769-abf8-414ed29bfbd5,,,2017-11-09,2017-10-23 14:40:19,,,,e3a96179-bc44-4a3c-8f43-811adbd0d451,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,279d55bd-42e3-438c-a63d-9c021b185dae,40,,05780441-4528-41e4-96f2-63d73f3665f8
4ca00346-2494-4abf-93c7-462ac46a9d53,,,2017-11-09,2017-11-13 13:58:51,,,,6fedf618-049f-481a-a903-419627164739,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,b5c27da7-bdda-4790-925a-9484c5dfb594,7,,05780441-4528-41e4-96f2-63d73f3665f8
205e23ed-6194-4ac0-8e71-86c5bd5166fd,,,2017-11-10,2017-10-20 22:00:10,,,,ec194ea3-8627-424a-9991-719086677733,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b7e99f5b-af04-433d-9c30-d4f90c60c47b,9,,05780441-4528-41e4-96f2-63d73f3665f8
420046ca-39e2-4c1b-b51f-a774d32bb614,,,2017-11-11,2017-09-23 14:29:05,,,,41688257-7505-472a-bdc6-cab678955043,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,279d55bd-42e3-438c-a63d-9c021b185dae,70,,05780441-4528-41e4-96f2-63d73f3665f8
050520ad-6702-4f62-83ac-a7168f52d5fa,,,2017-11-12,2017-09-08 14:43:32,,,,674b5966-3cd5-4e9a-a25d-5802339a19ea,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,c1fc3cf3-da18-44b0-a220-77c985202e06,4,,05780441-4528-41e4-96f2-63d73f3665f8
778bdcff-df8c-4b6d-aa5c-841cf0b98764,,,2017-11-12,2017-10-13 10:06:20,,,,4a54c553-7d69-498b-946b-57f7ae5761c7,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,6f8d0431-6ec5-4280-9019-c6024b168b23,8,,05780441-4528-41e4-96f2-63d73f3665f8
5c9201f5-2a63-459e-bd6f-b151599eb413,,,2017-11-13,2017-09-04 20:01:02,,,,cf2013cb-7f5d-4c0e-9c68-504c78c804d3,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,b7e99f5b-af04-433d-9c30-d4f90c60c47b,9,,05780441-4528-41e4-96f2-63d73f3665f8
4a4a4949-b9b2-496f-881a-ae7401f20b57,,,2017-11-13,2017-10-02 08:59:04,,,,6f1ff9de-b9c3-4cfb-9e37-826301cfaf5b,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,313f2f5f-0c22-4626-8c49-3554ef763de3,9,,05780441-4528-41e4-96f2-63d73f3665f8
479e2ce8-934b-4df5-93bb-e2dce0577ce4,,,2017-11-13,2017-10-15 07:40:02,,,,c57695d2-3182-4cd9-b86e-3f6399226ec6,,5eda2982-678a-4b7b-b5d2-cd58d8b18075,313f2f5f-0c22-4626-8c49-3554ef763de3,8,,05780441-4528-41e4-96f2-63d73f3665f8
51a08f9a-2815-40dd-9f51-ab67d759d446,,,2017-11-13,2017-10-31 21:43:19,,,,8586be1f-621d-4245-b73a-b8e8629546f4,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,09e1d05d-f736-4834-9346-c27196a99eae,10,,05780441-4528-41e4-96f2-63d73f3665f8
a631cf86-b954-482f-8463-868229ede377,,,2017-11-14,2017-11-08 17:33:48,,,,8586be1f-621d-4245-b73a-b8e8629546f4,,ad837d5d-e703-41ab-9a37-dbffc9209f0d,5b09202e-b8a7-4f77-9e0e-8156f8efc613,9,,05780441-4528-41e4-96f2-63d73f3665f8
